season_id,game_type_id,competition_id,group_id,category_base,category_label_raw,competition_label_raw,group_label_raw,has_calendario,has_clasificaciones,has_goleadores
21,2,26412582,26429000,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 44 A,True,True,True
21,2,26412582,26429002,PREBENJAMIN,PREBENJAMIN,SEGUNDA FASE PRIMERA PREBENJAMIN F7,SUBGRUPO 44 B,True,True,True
21,2,26687967,26687971,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 1,True,True,True
21,2,26687967,26687972,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 2,True,True,True
21,2,26687967,26687973,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 3,True,True,True
21,2,26687967,26687974,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 4,True,True,True
21,2,26687967,26687976,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 5,True,True,True
21,2,26687967,26687977,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,TRIANGULAR 1,True,True,True
21,2,26687967,26687978,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 6,True,True,True
21,2,26687967,26687980,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 7,True,True,True
21,2,26687967,26687981,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 8,True,True,True
21,2,26687967,26687982,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,CUADRANGULAR 9,True,True,True
21,2,26687967,26687983,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,TRIANGULAR 2,True,True,True
21,2,26687967,26687984,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 1ª FASE,TRIANGULAR 3,True,True,True
21,2,26700985,26700986,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 2ª FASE,TRIANGULAR 1,True,True,True
21,2,26700985,26701044,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 2ª FASE,TRIANGULAR 2,True,True,True
21,2,26700985,26700987,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 2ª FASE,TRIANGULAR 3,True,True,True
21,2,26700985,26701045,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN 2ª FASE,TRIANGULAR 4,True,True,True
21,2,26701868,26701869,PREBENJAMIN,PREBENJAMIN,T. CAMPEONES 1ª PREBENJAMIN FASE FINAL,FASE FINAL,True,True,True
21,2,24548155,24548810,BENJAMIN,PREFERENTE BENJAMIN FEMENINO F-7,PREFERENTE BENJAMIN FEMENINO F-7,Grupo Único,True,True,True
21,2,26392475,26392476,BENJAMIN,PREFERENTE BENJAMIN FEMENINO F-7,SEGUNDA FASE PREFERENTE BENJAMIN FEMENINO F-7,SUBGRUPO A,True,True,True
21,2,26392475,26392477,BENJAMIN,PREFERENTE BENJAMIN FEMENINO F-7,SEGUNDA FASE PREFERENTE BENJAMIN FEMENINO F-7,SUBGRUPO B,True,True,True
21,2,26687995,26687996,BENJAMIN,PREFERENTE BENJAMIN FEMENINO F-7,T. CAMPEONES PREF. BENJ. FEM. F-7,FINAL,True,True,True
21,2,24038084,24038086,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,PRIMERA BENJAMIN FEMENINO F-7,Grupo 1,True,True,True
21,2,24038084,24038085,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,PRIMERA BENJAMIN FEMENINO F-7,Grupo 2,True,True,True
21,2,24038084,24038087,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,PRIMERA BENJAMIN FEMENINO F-7,Grupo 3,True,True,True
21,2,26368535,26368536,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 1 A,True,True,True
21,2,26368535,26368537,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 1 B,True,True,True
21,2,26368535,26368538,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 2 A,True,True,True
21,2,26368535,26368539,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 2 B,True,True,True
21,2,26368535,26368540,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 3 A,True,True,True
21,2,26368535,26368541,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,SEGUNDA FASE PRIMERA BENJAMIN FEMENINO F-7,SUBGRUPO 3 B,True,True,True
21,2,26688000,26688001,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,T. CAMPEONES 1ª BENJAMIN FEMENINO F-7,FASE FINAL,True,True,True
21,3,24388617,25325308,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 1,True,True,True
21,3,24388617,25325324,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 2,True,True,True
21,3,24388617,25325332,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 3,True,True,True
21,3,24388617,25325541,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 4,True,True,True
21,3,24388617,25325623,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 5,True,True,True
21,3,24388617,25325687,BENJAMIN,BENJAMIN SALA,BENJAMIN 1ª Fase FS ,Grupo 6,True,True,True
21,3,26260117,26260119,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO A1,True,True,True
21,3,26260117,26260129,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO A2,True,True,True
21,3,26260117,26260131,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO B,True,True,True
21,3,26260117,26260134,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO C,True,True,True
21,3,26260117,26260135,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO D,True,True,True
21,3,26260117,26260143,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO E,True,True,True
21,3,26260117,26260144,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO F,True,True,True
21,3,26260117,26260145,BENJAMIN,BENJAMIN SALA,BENJAMIN 2ª Fase FS ,GRUPO G ,True,True,True
21,3,25693229,25693319,BENJAMIN,BENJAMIN SALA,COPA BENJAMIN -fase final- FS ,Eliminatorias,True,True,True
21,3,25692947,25693028,BENJAMIN,BENJAMIN SALA,COPA BENJAMIN -fase previa- FS ,Fase previa,True,True,True
21,3,26658822,26658824,BENJAMIN,BENJAMIN SALA,Final campeones benjamin FS ,FINAL,True,True,True
21,3,25693614,25693630,PREBENJAMIN,PREBENJAMIN SALA,COPA PREBENJAMIN - fase de grupos- FS,Grupo 1,True,True,True
21,3,25693614,25693631,PREBENJAMIN,PREBENJAMIN SALA,COPA PREBENJAMIN - fase de grupos- FS,Grupo 2,True,True,True
21,3,26633831,26633840,PREBENJAMIN,PREBENJAMIN SALA,COPA PREBENJAMIN - fase final- FS ,Fase final,True,True,True
21,3,24038098,25318778,PREBENJAMIN,PREBENJAMIN SALA,PREBENJAMIN FS,Grupo Unico,True,True,False
21,3,24038097,25318801,BENJAMIN,BENJAMIN FEMENINO SALA,BENJAMIN FEMENINO FS,Grupo Unico,True,True,False
21,3,25695516,25695579,BENJAMIN,BENJAMIN FEMENINO SALA,COPA BENJAMIN FEMENINO -fase de grupos- FS,Grupo 1,True,True,True
21,3,25695516,25695582,BENJAMIN,BENJAMIN FEMENINO SALA,COPA BENJAMIN FEMENINO -fase de grupos- FS,Grupo 2,True,True,True
21,3,26688373,26688374,BENJAMIN,BENJAMIN FEMENINO SALA,COPA BENJAMIN FEMENINO -fase final- FS ,Semifinales y final,True,True,True
