season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,CLUB JUVENTUD ELIPA,680170,11,34,8,17,9,50,62,-12,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,C.D. CANILLAS 'B',300725,12,34,12,5,17,40,50,-10,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,C.D. PARACUELLOS 'A',334192,13,34,11,7,16,46,54,-8,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,ESCUELA FUTBOL VICALVARO,1147,14,34,10,9,15,55,68,-13,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,ATLETICO VELILLA C.F. 'A',590,15,34,10,8,16,42,62,-20,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,C.D. BARAJAS,139,16,34,9,7,18,43,55,-12,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,C.D. LOECHES-MEJORADA 'A',905,17,34,9,5,20,42,65,-23,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 2,5071629,A.D. TORREJON C.F. 'B',2364,18,34,7,10,17,39,73,-34,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071629&tipojuego=1,2026-08-12T22:41:44.154554+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,C.D. SITIO DE ARANJUEZ,1991,1,34,25,3,6,104,38,66,78,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,C.D. COLMENAR DE OREJA 'A',775,2,34,23,5,6,95,26,69,74,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,FEPE GETAFE III 'A',1006,3,34,18,5,11,59,51,8,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,C.F. DEPORTIVO CIEMPOZUELOS,2851,4,34,17,7,10,60,39,21,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,E.M.F. AGUILAS MORATALAZ 'A',523,5,34,15,8,11,58,54,4,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,C.D. VILLACONEJOS 'A',1036,6,34,16,5,13,52,53,-1,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,RACING VILLAVERDE C.F. 'A',475,7,34,15,6,13,60,52,8,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,ATLETICO CLUB DE SOCIOS 'A',334365,8,34,14,7,13,70,64,6,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,ADPI RIVAS 'A',1351,9,34,14,5,15,49,57,-8,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,A.D. ALHONDIGA,1459,10,34,14,4,16,69,75,-6,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,E.F. RIVAS VACIAMADRID 'A',334379,11,34,13,6,15,58,60,-2,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,VALLECAS C.F. 'A',231,12,34,13,6,15,42,63,-21,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,A.D.C. BRUNETE 'A',1891,13,34,10,13,11,38,48,-10,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,ESCUELA DEP.MORATALAZ 'B',624,14,34,12,7,15,75,62,13,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,ESC. FUT. A.V. LA CHIMENEA 'A',1098,15,34,11,7,16,56,69,-13,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,A.D. VILLAVERDE BAJO,680159,16,34,11,5,18,59,66,-7,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,ESC. MUN. FUT. VILLAREJO 'A',1617,17,34,6,8,20,33,77,-44,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 3,5071809,SESEÑA C.F.,4950029,18,34,4,3,27,40,123,-83,9,6,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071809&tipojuego=1,2026-08-12T22:41:44.886995+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,MOSTOLES BALOMPIE,4950039,1,34,23,6,5,84,26,58,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. MOSTOLES U.R.J.C. 'B',2278108,2,34,20,9,5,86,36,50,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.F. TRIVAL VALDERAS ALCORCON 'B',1564,3,34,21,5,8,75,37,38,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. GRIÑON 'A',960,4,34,18,6,10,65,39,26,60,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,ATLETICO NAVALCARNERO,684774,5,34,17,8,9,84,62,22,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,ATLETICO VALDEIGLESIAS,503,6,34,15,10,9,61,34,27,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,U.D. ARROYOMOLINOS 'A',2200,7,34,16,5,13,65,45,20,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. GALAPAGAR 'B',439,8,34,14,7,13,61,50,11,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,CULTURAL DEPORTIVA MIRAFLOR 'A',1516,9,34,13,10,11,67,60,7,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,MOSTOLES C.F. 'A',3195,10,34,14,6,14,56,47,9,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. GOYA 'A',2013,11,34,14,6,14,56,67,-11,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,ESCUELA MUN. F. ALUCHE 'A',846885,12,34,13,8,13,48,57,-9,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,AGRUPACION C.D. LUCERO-LINCES 'A',704,13,34,13,6,15,57,60,-3,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D.E. AMISTAD ALCORCON-OLIMPICO,4950038,14,34,12,7,15,53,62,-9,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,LAS ROZAS C.F.-U.C.J.C. 'C',526442,15,34,9,4,21,58,94,-36,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,A.D. NUEVO VERSALLES LORANCA,1852,16,34,8,5,21,44,96,-52,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. MONTIJO-SAN ANTOLIN,2362,17,34,5,7,22,49,110,-61,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,PRIMERA DE AFICIONADOS,4993474,Grupo 4,5071860,C.D. LUGO FUENLABRADA 'B',2090,18,34,2,3,29,36,123,-87,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993474&grupo=5071860&tipojuego=1,2026-08-12T22:41:53.551675+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,CERCEDA C.F. 'A',767,1,34,23,9,2,94,51,43,78,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,F.C. VILLANUEVA DEL PARDILLO 'B',300214,2,34,24,4,6,87,43,44,76,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. UNION DE ARAVACA,356,3,34,20,8,6,79,46,33,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,ARAVACA C.F. 'B',300231,4,34,19,8,7,84,42,42,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. FUTBOL TRES CANTOS 'B',2028,5,34,15,6,13,63,50,13,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. RETAMAR,1541,6,34,15,5,14,62,65,-3,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,E.F.M.O. BOADILLA 'B',1738,7,34,14,5,15,60,67,-7,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,A.D. COLLADO MEDIANO 'A',466659,8,34,15,4,15,55,57,-2,46,3,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,A.D. CALASANZ POZUELO 'B',172,9,34,12,9,13,67,69,-2,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.F. POZUELO DE ALARCON-SOROLLA 'C',334286,10,34,13,5,16,83,78,5,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,ATLETICO LEONES DE CASTILLA 'A',357,11,34,12,5,17,54,58,-4,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. VILLANUEVA DE LA CAÑADA 'A',1834,12,34,11,7,16,55,68,-13,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. ALPEDRETE,1071,13,34,12,4,18,61,82,-21,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,U.D. SAN LORENZO,476,14,34,10,9,15,58,78,-20,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,RECREATIVO SOTO DEL REAL C.F.,2302,15,34,8,13,13,61,67,-6,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,UNION DEPORTIVA TRES CANTOS 'A',2274263,16,34,10,5,19,55,81,-26,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,C.D. PUERTA DE MADRID,300279,17,34,8,8,18,54,73,-19,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 1,5071863,ATLETICO CERCEDILLA,443,18,34,6,4,24,55,112,-57,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071863&tipojuego=1,2026-08-12T22:41:52.994890+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.F. SAN AGUSTIN DE GUADALIX 'B',846893,1,34,25,7,2,91,29,62,82,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,ESCUELA FUTBOL BARRIO PILAR,846890,2,34,24,6,4,102,28,74,78,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,LA MORALEJA C.F. 'A',2728977,3,34,23,6,5,76,33,43,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,JUVENTUD SANSE 'A',1311,4,34,19,5,10,72,46,26,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,ATLETICO CHOPERA ALCOBENDAS 04 'A',1162,5,34,18,5,11,78,53,25,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. LA RESACA,2433,6,34,17,7,10,69,51,18,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,CLUB FUENTELARREYNA 'A',466877,7,34,15,11,8,79,62,17,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,A.D. SPORTING HORTALEZA 'C',2301858,8,34,16,6,12,76,71,5,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. CARRANZA 'A',1074,9,34,13,10,11,51,39,12,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,A.D. EL PARDO 'A',254,10,34,14,6,14,72,59,13,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,CLUB SAN AGUSTIN 'A',334390,11,34,13,7,14,82,79,3,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. SANTA MARIA CARIDAD,2810,12,34,12,6,16,52,64,-12,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,S.A.D. ALTAMIRA 'A',334371,13,34,11,2,21,52,106,-54,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,JARAMA RACE 'A',2276816,14,34,10,4,20,74,98,-24,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. ALONSO CANO,2890,15,34,10,3,21,63,91,-28,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. VILLA BUITRAGO DEL LOZOYA,846904,16,34,9,1,24,51,107,-56,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,A.C.R. ATLETICO ALCOBENDAS 'A',1466,17,34,3,7,24,33,87,-54,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 2,5071976,C.D. MOLAREÑO,2913,18,34,3,3,28,29,99,-70,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5071976&tipojuego=1,2026-08-12T22:41:51.526248+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 3,5072213,C.D. TAJAMAR,1554,1,34,26,4,4,92,37,55,82,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5072213&tipojuego=1,2026-08-12T22:41:51.920480+00:00
2016-2017,12,AFICIONADO,SEGUNDA DE AFICIONADOS,4993476,Grupo 3,5072213,E.D.M. SAN BLAS,1758,2,34,23,7,4,80,23,57,76,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993476&grupo=5072213&tipojuego=1,2026-08-12T22:41:51.920480+00:00
