season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 6,7998768,A.D. COLMENAR VIEJO 'I',219,13,24,4,0,20,23,113,-90,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=7998768&tipojuego=2,2026-08-12T22:06:52.778602+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.F. SAN AGUSTIN DE GUADALIX 'B',2601,1,16,15,0,1,83,8,75,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.D. GUADALIX DE LA SIERRA 'A',846740,2,16,13,0,3,76,24,52,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.F. SAN AGUSTIN DE GUADALIX 'D',320607,3,16,11,1,4,65,28,37,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,UNION DEPORTIVA SAN AGUSTIN DEL GUADALIX 'A',2276906,4,16,11,0,5,48,21,27,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,UNION DEPORTIVA SAN AGUSTIN DEL GUADALIX 'B',2722871,5,16,6,2,8,40,47,-7,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.F. SAN AGUSTIN DE GUADALIX 'C',2602,6,16,5,2,9,41,56,-15,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,SSC,3357197,7,16,4,2,10,30,83,-53,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.D. GUADALIX DE LA SIERRA 'B',1033670,8,16,2,3,11,20,46,-26,6,3,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 7,8039563,C.F. SAN AGUSTIN DE GUADALIX 'E',1031246,9,16,0,0,16,12,102,-90,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039563&tipojuego=2,2026-08-12T22:06:52.261235+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,ESCUELA MUNICIPAL LA CABRERA,625858,1,16,15,0,1,99,25,74,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. MIRAFLORES DE LA SIERRA 'A',300047,2,16,15,0,1,83,14,69,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. MOLAR SPORT 'A',4941411,3,16,11,0,5,47,29,18,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. PEDREZUELA 'A',846787,4,16,9,1,6,50,44,6,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. MOLAR SPORT 'B',4941412,5,16,6,1,9,31,39,-8,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. MOLAREÑO 'A',1031979,6,16,4,2,10,18,51,-33,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. PEDREZUELA 'B',1032084,7,16,3,2,11,22,48,-26,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. MIRAFLORES DE LA SIERRA,315280,8,16,3,0,13,18,82,-64,9,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 8,8039634,C.D. BUSTARVIEJO 'A',1031410,9,16,2,2,12,24,60,-36,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039634&tipojuego=2,2026-08-12T22:06:52.294514+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. ALALPARDO 'D',467189,1,24,20,3,1,144,46,98,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.D. VALDETORRES 'A',2196,2,24,20,1,3,149,39,110,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.D. ALGETEÑO 'B',885413,3,24,15,4,5,122,59,63,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,UNION DEPORTIVA JARAMA 2016 'B',4950074,4,24,15,4,5,106,47,59,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. ALALPARDO 'E',6815907,5,24,14,5,5,82,45,37,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. ALALPARDO 'C',334122,6,24,13,3,8,94,66,28,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,UNION DEPORTIVA JARAMA 2016 'A',334131,7,24,12,2,10,113,70,43,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,ATLETICO LOS OLIVOS 'B',364900,8,24,9,4,11,78,63,15,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.D. ALGETEÑO 'C',1032713,9,24,6,5,13,40,91,-51,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. FUENTE EL SAZ 'B',1906,10,24,5,5,14,38,80,-42,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.D. VALDETORRES 'B',2197,11,24,5,3,16,39,111,-72,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. FUENTE EL SAZ 'C',1907,12,24,1,1,22,29,192,-163,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 9,8039957,C.F. ALALPARDO 'F',6815910,13,24,1,0,23,29,154,-125,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039957&tipojuego=2,2026-08-12T22:06:54.286332+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS SPORT 'C',6811013,1,24,24,0,0,234,5,229,72,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS SPORT 'B',3352642,2,24,20,1,3,102,30,72,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. ANTAMIRA 'A',6824800,3,24,19,2,3,116,27,89,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS 'C',334344,4,24,15,3,6,91,36,55,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,COLEGIO MIRAMADRID 'D',3356326,5,24,14,5,5,80,30,50,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS 'E',846778,6,24,12,4,8,79,58,21,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS 'D',467001,7,24,11,4,9,72,51,21,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS SPORT 'A',2733674,8,24,7,4,13,48,93,-45,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,COLEGIO MIRAMADRID 'C',2740044,9,24,6,3,15,42,87,-45,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS 'F',1032372,10,24,6,3,15,25,71,-46,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. PARACUELLOS 'G',2730105,11,24,5,0,19,48,131,-83,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,COLEGIO MIRAMADRID 'E',6816264,12,24,2,1,21,17,161,-144,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 10,8039976,C.D. ANTAMIRA 'B',6824802,13,24,0,0,24,14,188,-174,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8039976&tipojuego=2,2026-08-12T22:06:54.344604+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,C.D. BARAJAS 'A',144,1,24,23,1,0,169,11,158,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,C.D. SERRACINES,1079490,2,24,19,1,4,93,47,46,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,ESCUELA MUN.DEPORTES DAGANZO 'C',2280234,3,24,18,3,3,95,38,57,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,C.D. MUNICIPAL AJALVIR 'C',307936,4,24,12,6,6,70,51,19,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,C.D. BARAJAS 'B',300513,5,24,12,4,8,80,49,31,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,ESCUELA MUN.DEPORTES DAGANZO 'D',2280235,6,24,12,3,9,61,77,-16,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,ESCUELA MUN.DEPORTES DAGANZO 'B',2280232,7,24,12,2,10,72,73,-1,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,ESCUELA MUN.DEPORTES DAGANZO 'E',2332925,8,24,8,4,12,57,83,-26,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,EMF C.D. COBEÑA 'C',311794,9,24,7,2,15,43,81,-38,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,EMF C.D. COBEÑA 'E',6849460,10,24,7,2,15,55,94,-39,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,EMF C.D. COBEÑA 'B',304410,11,24,4,1,19,41,106,-65,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,C.D. SAN FERNANDO 'E',7444480,12,24,3,3,18,29,83,-54,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 11,8042741,EMF C.D. COBEÑA 'D',1031229,13,24,2,2,20,35,107,-72,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042741&tipojuego=2,2026-08-12T22:06:56.556248+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,C.D. CARRANZA 'A',1083,1,26,24,1,1,177,22,155,73,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,ATLETICO MADRILEÑO C.F. 'D',307831,2,26,22,3,1,150,22,128,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE 'B',1324,3,26,18,2,6,114,31,83,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE 'D',1326,4,26,17,4,5,120,32,88,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE 'C',540035,5,26,15,5,6,125,49,76,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,RAYO CIUDAD ALCOBENDAS C.F. 'D',846782,6,26,16,1,9,115,43,72,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,ATLETICO MADRILEÑO C.F. 'E',307833,7,26,14,3,9,111,52,59,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE 'E',1325,8,26,12,7,7,104,56,48,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE 'F',1031636,9,26,9,1,16,73,108,-35,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,U.D. SAN SEBASTIAN REYES 'E',419,10,26,9,0,17,50,124,-74,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,C.D. CARRANZA 'B',1084,11,26,4,0,22,23,139,-116,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,U.D .SAN SEBASTIAN REYES 'F',846739,12,26,4,0,22,29,193,-164,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,JUVENTUD SANSE-TRINITY COLLEGE 'K',3128768,13,26,3,1,22,29,139,-110,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 12,8042913,MADRID C.F. FEMENINO 'B',6816905,14,26,1,0,25,10,220,-210,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8042913&tipojuego=2,2026-08-12T22:06:56.846740+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,S.A.D. FUND. C.D. RECUERDO 'A',406,1,26,21,4,1,165,36,129,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,CLUB CHAMARTIN-R 'B',2283801,2,26,21,2,3,149,55,94,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,CLUB CHAMARTIN-R 'A',1222,3,26,20,1,5,143,47,96,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,CLUB FUENTELARREYNA 'C',466967,4,26,18,1,7,154,76,78,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,U.D. SAN SEBASTIAN REYES 'D',2386220,5,26,17,2,7,115,50,65,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,UNION EUROPA SANSE 'A',6821025,6,26,17,1,8,80,38,42,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,JUVENTUD SANSE 'H',2272011,7,26,16,3,7,93,46,47,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,U.D.SAN SEBASTIAN REYES 'C',3015897,8,26,11,0,15,107,90,17,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,JUVENTUD SANSE 'I',2743776,9,26,10,1,15,101,107,-6,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'C',334130,10,26,10,0,16,90,129,-39,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,JARAMA RACE 'B',3228,11,26,5,0,21,53,172,-119,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,U.D. SAN SEBASTIAN REYES 'G',7882511,12,26,3,1,22,53,193,-140,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,JUVENTUD SANSE 'G',2272010,13,26,1,3,22,26,155,-129,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
2017-2018,13,BENJAMIN,PRIMERA BENJAMIN F7,6939456,Grupo 13,8043107,JUVENTUD SANSE 'J',5080863,14,26,1,3,22,39,174,-135,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6939456&grupo=8043107&tipojuego=2,2026-08-12T22:06:57.908253+00:00
