team_id,club_id,source,source_url,scraped_at
26750290,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
90,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
334070,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
15283757,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
91,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
300127,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
1109391,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
345241,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
15283754,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
10336705,1008,fichaclub_roster,https://www.rffm.es/fichaclub/1008,2026-08-19T06:45:27.792354+00:00
12231538,1032516,fichaclub_roster,https://www.rffm.es/fichaclub/1032516,2026-08-19T06:45:28.367352+00:00
2348241,1032516,fichaclub_roster,https://www.rffm.es/fichaclub/1032516,2026-08-19T06:45:28.367352+00:00
6793444,1032516,fichaclub_roster,https://www.rffm.es/fichaclub/1032516,2026-08-19T06:45:28.367352+00:00
1032133,1032516,fichaclub_roster,https://www.rffm.es/fichaclub/1032516,2026-08-19T06:45:28.367352+00:00
6819476,1032532,fichaclub_roster,https://www.rffm.es/fichaclub/1032532,2026-08-19T06:45:28.451754+00:00
2728977,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
1031655,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
12232246,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
1031915,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
2728972,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
13073290,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
4943710,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
26725207,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
1031916,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3355229,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
2345327,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
11558012,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
21422074,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
23998623,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
21431380,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3355230,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
1031917,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3355234,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
6815293,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
2728975,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
15283894,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
13643985,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
17134421,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3768632,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3768599,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3047686,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
21430988,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
4943711,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
2278892,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3047687,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
3359601,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
16159179,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
16159188,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
23998643,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
26725209,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
26725210,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
21422060,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
23998640,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
25872273,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
11986840,1032661,fichaclub_roster,https://www.rffm.es/fichaclub/1032661,2026-08-19T06:45:28.981866+00:00
2721161,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
2340190,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
26745979,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
20086823,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
15292579,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
25084921,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
15292578,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
17132722,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
23189636,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
17132725,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
20310827,1032596,fichaclub_roster,https://www.rffm.es/fichaclub/1032596,2026-08-19T06:45:28.994150+00:00
1031656,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
15291571,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
2739807,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
26732554,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
2388108,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
8961535,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
6825086,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
2278949,1032564,fichaclub_roster,https://www.rffm.es/fichaclub/1032564,2026-08-19T06:45:28.998538+00:00
254,1036,fichaclub_roster,https://www.rffm.es/fichaclub/1036,2026-08-19T06:45:30.111341+00:00
846892,1036,fichaclub_roster,https://www.rffm.es/fichaclub/1036,2026-08-19T06:45:30.111341+00:00
10632665,1036,fichaclub_roster,https://www.rffm.es/fichaclub/1036,2026-08-19T06:45:30.111341+00:00
