season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 1,13564509,ATLETICO VILLALBA,1024,16,34,9,5,20,32,71,-39,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564509&tipojuego=1,2026-08-05T01:00:31.740620+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 1,13564509,ALCOBENDAS C.F.-CHAMARTIN 'B',12324026,17,34,6,7,21,49,80,-31,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564509&tipojuego=1,2026-08-05T01:00:31.740620+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 1,13564509,ESCUELA FUTBOL BARRIO PILAR,846890,18,34,6,4,24,33,61,-28,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564509&tipojuego=1,2026-08-05T01:00:31.740620+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,LAS ROZAS C.F.-DIMASU MOTOR 'B',526441,1,34,24,7,3,89,29,60,79,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,A.D. TORREJON C.F. 'B',2364,2,34,19,2,13,65,42,23,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. AVANCE,608,3,34,18,4,12,55,51,4,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. MEJOREÑO,2444,4,34,16,9,9,53,36,17,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. SAN ROQUE E.F.F.,444,5,34,16,9,9,53,41,12,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,ALAMEDA DE OSUNA E.F.,1387,6,34,15,10,9,53,36,17,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,LOS SANTOS DE LA HUMOSA C.F.,466673,7,34,16,6,12,58,43,15,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D.B. PARACUELLOS ANTAMIRA 'B',12325487,8,34,16,6,12,69,56,13,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,A.D. HENARES D.IV 'A',748,9,34,14,6,14,50,52,-2,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,S.A.D. FUND. C.D. RECUERDO,397,10,34,13,8,13,56,49,7,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,ESC.DEP. FUTBOL DE TORRES,1925,11,34,13,8,13,46,39,7,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,A.D. ESPERANZA 'A',919,12,34,12,9,13,52,58,-6,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. DAGANZO 'A',989,13,34,12,7,15,41,48,-7,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,A.D. VILLA ROSA,790,14,34,10,9,15,49,63,-14,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. DOSA,656,15,34,9,11,14,50,53,-3,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.R. GUINDALERA 'A',607,16,34,7,9,18,37,67,-30,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.D. BARAJAS,139,17,34,7,6,21,37,90,-53,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 2,13564510,C.F. RAYO 7O 'A',885,18,34,4,4,26,42,102,-60,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564510&tipojuego=1,2026-08-05T01:00:39.657660+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,S.A.D. CENAFE,10657139,1,34,24,6,4,76,36,40,78,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,E.F. RIVAS VACIAMADRID 'A',334379,2,34,24,6,4,84,32,52,78,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,C.D. UNION VALDEBERNARDO 'A',4928299,3,34,20,6,8,89,59,30,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,UNION DEPORTIVA USERA,4939330,4,34,16,8,10,68,50,18,56,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESCUELA DE FUTBOL ARGANDA,466820,5,34,15,9,10,60,53,7,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,C.D. SITIO DE ARANJUEZ,1991,6,34,16,6,12,50,52,-2,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,FEPE GETAFE III 'A',1006,7,34,14,9,11,56,55,1,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESCUELA DE FUTBOL CARABANCHEL 'A',1493,8,34,14,8,12,57,60,-3,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,A.D. ORCASITAS 'A',947,9,34,13,7,14,53,50,3,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,C.P. SANTA MARIA DEL PILAR,1707,10,34,13,7,14,60,62,-2,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESC. DE FUT. VALDEMORO 'A',2946,11,34,11,9,14,63,76,-13,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESC. MUN. FUT. VILLAREJO,1617,12,34,11,9,14,38,50,-12,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,DEPORTIVO CIEMPOZUELOS,13571407,13,34,9,12,13,50,52,-2,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESPAÑOLETO C.F. 'A',534532,14,34,10,9,15,56,59,-3,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,A.D. VILLAVERDE BAJO,680159,15,34,10,9,15,44,50,-6,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,ESCUELA FUTBOL CONCEPCION 'B',4930213,16,34,9,6,19,53,69,-16,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,VALLECAS C.F. 'A',231,17,34,7,7,20,36,69,-33,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 3,13564511,FUTBOL CLUB BRITANICO 'A',466722,18,34,1,5,28,26,85,-59,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564511&tipojuego=1,2026-08-05T01:00:41.498010+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. FORTUNA 'A',495,1,34,27,2,5,79,23,56,83,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,ESC.MUN.FUT. ALUCHE 'A',846885,2,34,25,5,4,74,24,50,80,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,U.D. MOSTOLES BALOMPIE 'A',2728556,3,34,24,2,8,77,38,39,74,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,ROBLEDO C.F.,2749,4,34,21,6,7,83,44,39,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,AGRUPACION C.D. LUCERO-LINCES 'A',704,5,34,20,8,6,78,37,41,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. LOS YEBENES-SAN BRUNO 'B',4924839,6,34,16,7,11,69,44,25,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. CAMPAMENTO 'A',763,7,34,15,7,12,51,49,2,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. GRIÑON 'A',960,8,34,15,4,15,66,64,2,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,ATLETICO VALDEIGLESIAS,503,9,34,14,4,16,51,59,-8,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. HUMANES,533,10,34,12,7,15,38,43,-5,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,ATLETICO NAVALCARNERO,684774,11,34,13,2,19,55,85,-30,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D.E. INTERNACIONAL DE MOSTOLES,6827065,12,34,11,7,16,49,60,-11,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,ATLETICO TRABENCO ZARZAQUEMADA 'A',2342,13,34,10,5,19,62,87,-25,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,A.D. PIQUEÑAS 'A',651,14,34,10,5,19,43,71,-28,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,A.D. ALCORCON S.A.D. 'C',8962938,15,34,8,6,20,40,71,-31,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,C.D. LEGANES S.A.D. 'C',4936105,16,34,6,6,22,38,86,-48,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,PRIMERA DE AFICIONADOS,13564508,Grupo 4,13564512,BROKEMBORO F.C.,3363841,17,34,1,2,31,23,98,-75,5,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564508&grupo=13564512&tipojuego=1,2026-08-05T01:00:44.070898+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,ATLETICO LEONES DE CASTILLA 'A',357,1,34,26,5,3,92,31,61,83,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. NUEVO BOADILLA 'A',334384,2,34,25,4,5,109,34,75,79,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,U.D. SAN LORENZO 'A',476,3,34,21,5,8,89,50,39,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,E.F.M.O. BOADILLA,1737,4,34,20,8,6,63,45,18,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,A.D. VILLAVICIOSA DE ODON 'B',425,5,34,20,5,9,112,52,60,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.F. HOYO DE MANZANARES 'A',1197,6,34,19,8,7,74,51,23,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. EL ESCORIAL 'A',291,7,34,15,4,15,80,71,9,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. PUERTA DE MADRID 'A',300279,8,34,14,6,14,73,56,17,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. GALAPAGAR 'B',439,9,34,14,5,15,75,58,17,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. ALPEDRETE 'A',1071,10,34,11,9,14,57,76,-19,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,GIMNASTICA COLMENAREJO C.F. 'A',4913937,11,34,10,11,13,50,60,-10,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.F. QUIJORNA,5080774,12,34,11,7,16,63,82,-19,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,A.D.C. CASTILLA,10646381,13,34,13,3,18,61,79,-18,39,3,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514, C.D. DUX INTERNACIONAL DE MADRID FOOTBALL ACADEMY VILLAVICIOSA DE ODON 'A',13571363,14,34,10,3,21,56,92,-36,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,A.D. CALA POZUELO 'B',172,15,34,10,2,22,73,83,-10,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.F. POZUELO DE ALARCON 'C',334286,16,34,9,2,23,50,108,-58,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. VILLANUEVA DE LA CAÑADA 'B',2729408,17,34,7,4,23,43,98,-55,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 1,13564514,C.D. MAJADAHONDA AFAR-4,2671,18,34,3,5,26,34,128,-94,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564514&tipojuego=1,2026-08-05T01:00:42.624910+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 2,13564515,RECREATIVO SOTO DEL REAL C.F.,2302,1,34,24,5,5,93,44,49,77,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564515&tipojuego=1,2026-08-05T01:00:47.043963+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 2,13564515,E.F. SIETE PICOS COLMENAR,2977,2,34,22,6,6,88,41,47,72,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564515&tipojuego=1,2026-08-05T01:00:47.043963+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 2,13564515,A.C.R. ATLETICO ALCOBENDAS,1466,3,34,21,4,9,85,48,37,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564515&tipojuego=1,2026-08-05T01:00:47.043963+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 2,13564515,ATLETICO CHOPERA ALCOBENDAS 04,1162,4,34,18,7,9,90,48,42,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564515&tipojuego=1,2026-08-05T01:00:47.043963+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 2,13564515,C.D. CARRANZA 'A',1074,5,34,18,5,11,78,53,25,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564513&grupo=13564515&tipojuego=1,2026-08-05T01:00:47.043963+00:00
