match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5143419,2137,20316489,60,60,100,amarilla,False
5143431,2739618,13631067,8,8,100,amarilla,False
5143427,102,14410520,49,49,100,amarilla,False
5143427,102,11757246,60,60,100,amarilla,False
5143427,102,13958568,69,69,100,amarilla,False
5143426,2137,11929823,48,48,100,amarilla,False
5143426,2137,11694802,53,53,100,amarilla,False
5143432,1606,10738110,52,52,100,amarilla,False
5143428,636,10351333,36,36,100,amarilla,False
5143428,576,22266874,52,52,100,amarilla,False
5143430,846961,16234400,60,60,100,amarilla,False
5143429,80,21821136,18,18,100,amarilla,False
5143429,80,22713646,45,45,100,amarilla,False
5143429,80,21822194,60,60,100,amarilla,False
5143425,300414,57054,59,59,100,amarilla,False
5143425,300414,57054,59,59,100,amarilla,False
5143425,302,13333860,20,20,100,amarilla,False
5143425,302,16853073,38,38,100,amarilla,False
5143435,12,31280,60,60,100,amarilla,False
5143434,302,10405662,28,28,100,amarilla,False
5143434,302,20538282,30,30,101,roja,False
5143434,2137,13615839,50,50,100,amarilla,False
5143438,65,21730449,13,13,100,amarilla,False
5143436,636,11880048,24,24,100,amarilla,False
5143436,636,10351333,37,37,100,amarilla,False
5143436,636,13325872,53,53,100,amarilla,False
5143440,1606,10339123,50,50,100,amarilla,False
5143446,2739618,19447705,56,56,100,amarilla,False
5143442,102,550761,30,30,100,amarilla,False
5143442,302,16853073,42,42,100,amarilla,False
5143448,851327,10350907,27,27,100,amarilla,False
5143448,33,11257138,12,12,100,amarilla,False
5143441,2137,20281772,58,58,100,amarilla,False
5143441,2137,11369199,60,60,100,amarilla,False
5143441,2137,11663994,60,60,100,amarilla,False
5143441,300414,12834881,60,60,100,amarilla,False
5143445,65,11739716,19,19,100,amarilla,False
5143445,65,10569491,59,59,100,amarilla,False
5143444,680430,11930982,47,47,100,amarilla,False
5143444,680430,11601082,53,53,100,amarilla,False
5143443,636,10395088,6,6,100,amarilla,False
5322863,846961,10506686,52,52,100,amarilla,False
5143456,851327,10350907,57,57,100,amarilla,False
5143454,2739618,11739972,46,46,100,amarilla,False
5143454,2739618,10339077,47,47,100,amarilla,False
5143451,302,13333860,7,7,100,amarilla,False
5143451,302,13330062,27,27,100,amarilla,False
5143451,302,20538282,41,41,100,amarilla,False
5143451,302,10405662,57,57,100,amarilla,False
5143451,302,20517078,59,59,100,amarilla,False
5143451,636,2805298,21,21,100,amarilla,False
5143455,1606,10912379,33,33,100,amarilla,False
5143455,1606,10339123,60,60,100,amarilla,False
5143450,102,11757246,14,14,100,amarilla,False
5143449,33,10430138,50,50,100,amarilla,False
5143449,2137,11829436,27,27,100,amarilla,False
5143453,680430,3186397,25,25,101,roja,False
5143453,65,13312711,38,38,100,amarilla,False
5143453,65,10912117,42,42,100,amarilla,False
5143453,65,14057228,51,51,100,amarilla,False
5143453,65,8599551,59,59,100,amarilla,False
5143457,102,11740790,63,63,100,amarilla,False
5143461,2739618,19447705,4,4,100,amarilla,False
5143461,2739618,12734834,16,16,100,amarilla,False
5143461,680430,11878440,46,46,101,roja,False
5143462,1606,10912379,54,54,100,amarilla,False
5143462,576,13228239,16,16,100,amarilla,False
5143459,80,11912142,4,4,100,amarilla,False
5143459,80,11912142,29,29,100,amarilla,True
5143459,302,14444502,54,54,100,amarilla,False
5143458,636,13325872,52,52,100,amarilla,False
5143458,636,13325913,58,58,100,amarilla,False
5143460,65,16116196,59,59,100,amarilla,False
5143467,300414,12804320,53,53,100,amarilla,False
5143467,300414,11509410,57,57,100,amarilla,False
5143467,300414,20066263,60,60,100,amarilla,False
5143465,33,10351189,58,58,100,amarilla,False
5143469,2739618,19446207,52,52,100,amarilla,False
5143472,3356322,13489696,52,52,100,amarilla,False
5143466,636,13135807,32,32,100,amarilla,False
5143470,680430,13200259,60,60,100,amarilla,False
5143470,1606,10738110,56,56,100,amarilla,False
5143470,1606,13284069,56,56,100,amarilla,False
5143479,846961,13249865,39,39,100,amarilla,False
5143479,846961,10506851,59,59,100,amarilla,False
5143479,576,10912275,36,36,100,amarilla,False
5143479,576,11884800,56,56,100,amarilla,False
5143473,636,13135807,26,26,100,amarilla,False
5143473,102,11532545,24,24,100,amarilla,False
5143476,2739618,19446207,42,42,100,amarilla,False
5143476,302,13333838,29,29,100,amarilla,False
5143476,302,13333860,50,50,100,amarilla,False
5143476,302,10405662,57,57,100,amarilla,False
5143474,2137,11694802,37,37,100,amarilla,False
5143486,12,11080081,13,13,100,amarilla,False
5143481,33,10783393,40,40,100,amarilla,False
5143481,636,2805298,18,18,100,amarilla,False
5143482,80,21821136,42,42,100,amarilla,False
5143485,302,12711024,32,32,100,amarilla,False
5143485,302,14726095,36,36,100,amarilla,False
5143485,302,16853073,51,51,100,amarilla,False
5143485,1606,10682670,53,53,100,amarilla,False
5143488,576,11815205,4,4,100,amarilla,False
5143488,576,13615847,60,60,100,amarilla,False
5143488,3356322,11918266,38,38,100,amarilla,False
5143484,2739618,19446207,27,27,100,amarilla,False
5143484,2739618,11523525,59,59,100,amarilla,False
5143483,2137,13866062,45,45,100,amarilla,False
5143489,80,13211391,38,38,100,amarilla,False
5143489,80,13186376,47,47,100,amarilla,False
5143489,80,11912142,49,49,100,amarilla,False
5143489,636,13325872,41,41,100,amarilla,False
5143489,636,14170736,52,52,100,amarilla,False
5143491,2739618,14169086,19,19,100,amarilla,False
5143491,2739618,2803721,26,26,100,amarilla,False
5143496,576,11815205,58,58,100,amarilla,False
5143490,102,13047901,54,54,100,amarilla,False
5143492,1606,10339123,39,39,100,amarilla,False
5143493,851327,10350907,50,50,100,amarilla,False
5143493,302,13256568,38,38,100,amarilla,False
5143495,3356322,13152480,37,37,100,amarilla,False
5143495,3356322,14580143,43,43,100,amarilla,False
5143495,680430,11930982,43,43,100,amarilla,False
5143495,680430,13141767,59,59,100,amarilla,False
5143500,1606,11918466,24,24,100,amarilla,False
5143497,80,21821136,16,16,100,amarilla,False
5143499,102,11740790,57,57,100,amarilla,False
5143499,2739618,11879344,52,52,100,amarilla,False
5143499,2739618,19446207,59,59,100,amarilla,False
5143501,300414,11307896,39,39,100,amarilla,False
5143501,851327,10350907,46,46,100,amarilla,False
5143498,636,22711653,39,39,101,roja,False
5143498,65,10912133,30,30,100,amarilla,False
5143504,576,19398550,46,46,100,amarilla,False
5143506,2739618,19258219,16,16,100,amarilla,False
5143506,636,10351333,23,23,100,amarilla,False
5143509,846961,10897840,28,28,100,amarilla,False
5143509,846961,16234400,42,42,100,amarilla,False
5143509,846961,10506686,60,60,100,amarilla,False
5143509,300414,20119905,46,46,101,roja,False
5143505,65,10912133,58,58,100,amarilla,False
5143505,80,14602165,32,32,100,amarilla,False
5143505,80,12526327,35,35,100,amarilla,False
5143505,80,21822194,41,41,100,amarilla,False
5143508,2137,11929823,17,17,100,amarilla,False
5143508,2137,11829436,26,26,101,roja,False
5143508,2137,23411987,46,46,100,amarilla,False
5143508,2137,11694802,55,55,100,amarilla,False
5143520,680430,11878440,22,22,100,amarilla,False
5143516,102,550761,31,31,100,amarilla,False
5143516,102,550761,31,31,100,amarilla,False
5143515,636,13325699,42,42,100,amarilla,False
5143515,636,10395088,55,55,100,amarilla,False
5143515,636,13135807,55,55,100,amarilla,False
5143517,2137,11929823,9,9,100,amarilla,False
5143517,2137,11829436,29,29,100,amarilla,False
5143517,2137,11929823,55,55,100,amarilla,True
5143517,846961,10506851,39,39,100,amarilla,False
5143517,846961,16234400,40,40,100,amarilla,False
5143517,846961,2794851,50,50,100,amarilla,False
5143514,80,22052847,24,24,100,amarilla,False
5143514,80,22052847,25,25,100,amarilla,True
5143514,80,22713646,58,58,101,roja,False
5143514,80,13186356,62,62,100,amarilla,False
5143514,2739618,2803721,21,21,100,amarilla,False
5143514,2739618,11655865,63,63,100,amarilla,False
5143518,300414,11884005,43,43,100,amarilla,False
5143513,65,14554327,22,22,100,amarilla,False
5143513,33,10394549,55,55,100,amarilla,False
5143519,302,14444502,50,50,100,amarilla,False
5143519,302,16853073,51,51,100,amarilla,False
5143528,33,11323063,47,47,100,amarilla,False
5143528,33,10430138,52,52,100,amarilla,False
5143528,33,10783393,59,59,100,amarilla,False
5143528,33,16229013,59,59,100,amarilla,False
5143528,12,10912148,11,11,100,amarilla,False
5143528,12,11080081,15,15,100,amarilla,False
5143524,102,11532545,40,40,100,amarilla,False
5143526,576,19398550,42,42,100,amarilla,False
5143526,300414,11323648,57,57,100,amarilla,False
5143527,680430,11838665,58,58,100,amarilla,False
5143527,680430,14827652,60,60,100,amarilla,False
5143527,680430,11838429,64,64,100,amarilla,False
5143527,302,16853073,29,29,100,amarilla,False
5143523,851327,15440300,22,22,100,amarilla,False
5143523,636,13325913,18,18,100,amarilla,False
5143523,636,22711653,41,41,100,amarilla,False
5143525,2137,11694802,46,46,100,amarilla,False
5144729,416,14827820,10,10,100,amarilla,False
5144729,416,11944535,30,30,100,amarilla,False
5144729,416,13300060,35,35,100,amarilla,False
5144729,416,11014697,52,52,100,amarilla,False
5144729,416,11014697,59,59,100,amarilla,True
5144729,378276,11528970,53,53,100,amarilla,False
5144729,378276,13785736,60,60,100,amarilla,False
5144736,203,11591879,11,11,100,amarilla,False
5144736,203,11592327,52,52,100,amarilla,False
5144736,553,12561182,48,48,100,amarilla,False
5144736,553,16441637,53,53,100,amarilla,False
5144732,2372,13793333,59,59,100,amarilla,False
5144733,1747,11178554,32,32,100,amarilla,False
5144733,1747,15072331,58,58,100,amarilla,False
5144733,1747,21770553,59,59,100,amarilla,False
5144733,2039,10337645,32,32,100,amarilla,False
5144735,1408,11895358,37,37,100,amarilla,False
5144730,1319,14532753,41,41,100,amarilla,False
5144730,1319,11642257,42,42,100,amarilla,False
5144730,1319,11055849,60,60,100,amarilla,False
5144730,6819635,11933038,62,62,100,amarilla,False
5144742,300422,11648121,49,49,100,amarilla,False
5144744,553,10506615,49,49,100,amarilla,False
5144744,1408,22761346,16,16,100,amarilla,False
5144738,6819635,12614438,19,19,100,amarilla,False
5144738,6819635,13302641,49,49,100,amarilla,False
5144738,6819635,11891412,56,56,100,amarilla,False
5144738,416,10347842,37,37,100,amarilla,False
5144741,2039,10338182,5,5,100,amarilla,False
5144741,2039,10338216,55,55,100,amarilla,False
5144741,2372,20507143,25,25,100,amarilla,False
5144741,2372,15632174,58,58,100,amarilla,False
5144741,2372,13631120,59,59,100,amarilla,False
5144740,487,10430119,32,32,100,amarilla,False
5144743,300648,10912401,45,45,100,amarilla,False
5144739,846960,20582886,31,31,100,amarilla,False
5144739,846960,22613740,31,31,101,roja,False
5144739,1319,11929815,51,51,100,amarilla,False
5144749,300422,11648121,20,20,100,amarilla,False
5144748,2212,16437595,34,34,100,amarilla,False
5144748,2039,14394222,40,40,100,amarilla,False
5144751,2243,11560545,7,7,100,amarilla,False
5144745,378276,13785736,46,46,100,amarilla,False
5144746,416,11014697,10,10,100,amarilla,False
5144746,416,13300060,59,59,100,amarilla,False
5297588,1408,20293457,25,25,100,amarilla,False
5297588,1408,11895358,55,55,100,amarilla,False
5144757,300422,11903707,34,34,101,roja,False
5144755,416,22636689,9,9,100,amarilla,False
5144755,416,13300060,9,9,100,amarilla,False
5144760,1408,14484368,34,34,100,amarilla,False
5144754,846960,11838842,50,50,100,amarilla,False
5144754,378276,11527739,13,13,100,amarilla,False
5144754,378276,10350309,44,44,100,amarilla,False
5144758,300648,10912046,10,10,100,amarilla,False
5144758,300648,14764533,62,62,100,amarilla,False
5144758,2372,13630919,39,39,100,amarilla,False
5144761,6819635,11886713,16,16,100,amarilla,False
5144761,6819635,11933038,40,40,100,amarilla,False
5144761,846960,10506707,58,58,100,amarilla,False
5144766,553,12758526,51,51,100,amarilla,False
5144766,553,11619287,59,59,100,amarilla,False
5144765,300648,10912401,59,59,100,amarilla,False
5144763,416,13230809,51,51,100,amarilla,False
5144763,2039,10338216,49,49,100,amarilla,False
5144763,2039,11814659,59,59,100,amarilla,False
5144762,487,10430119,47,47,100,amarilla,False
5144772,300422,13135116,37,37,100,amarilla,False
5144772,300422,13661974,58,58,100,amarilla,False
