season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,RAYO CIUDAD ALCOBENDAS C.F. 'D',2275260,6,28,17,4,7,115,39,76,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,C.D. SEK CIUDALCAMPO 'A',345280,7,28,18,1,9,106,52,54,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,UNION EUROPA SANSE,6819582,8,28,11,4,13,67,61,6,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,S.A.D. LICEO EUROPEO,334258,9,28,7,2,19,38,126,-88,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,LA MORALEJA C.F. 'C',3355229,10,28,6,4,18,57,154,-97,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,COLEGIO BRAINS 'B',680406,11,28,5,6,17,42,110,-68,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,C.D. CARRANZA 'B',1078,12,28,4,5,19,49,149,-100,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,JARAMA RACE 'B',738249,13,28,4,3,21,50,169,-119,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,C.F. ALALPARDO 'B',334287,14,28,4,4,20,40,121,-81,13,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 5,9596558,C.D. SANTA HELENA 'B',9889921,15,28,4,1,23,34,130,-96,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596558&tipojuego=1,2026-08-05T01:35:37.323751+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.F. ALALPARDO 'A',2729419,1,28,26,2,0,130,24,106,80,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,COLEGIO MIRAMADRID 'A',6816265,2,28,24,3,1,98,15,83,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,EMF C.D. COBEÑA 'B',2273436,3,28,21,2,5,73,36,37,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. PARACUELLOS 'D',2275147,4,28,16,4,8,58,28,30,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.F. FUENTE EL SAZ 'B',466707,5,28,15,1,12,73,58,15,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. ALGETEÑO,1047422,6,28,13,4,11,76,49,27,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. MECO 'B',2728695,7,28,12,5,11,72,71,1,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,CAMARMA C.F. 'B',334249,8,28,12,4,12,62,66,-4,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. PARACUELLOS SPORT 'A',3352641,9,28,10,5,13,65,74,-9,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. MUNICIPAL AJALVIR 'B',6818155,10,28,9,4,15,62,76,-14,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,C.D. SERRACINES,1102036,11,28,6,4,18,67,121,-54,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,E.M.F. ATLETICO ALGETE C.D. 'B',681286,12,28,5,5,18,39,108,-69,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,A.D. NUEVO BAZTAN 'B',846685,13,28,5,4,19,40,83,-43,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,ESCUELA MUN.DEPORTES DAGANZO 'B',2720955,14,28,5,4,19,53,81,-28,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 6,9596606,RIVAS FUTBOL CLUB 'D',6792824,15,28,5,1,22,34,112,-78,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596606&tipojuego=1,2026-08-05T01:35:46.559497+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,E.M.F. DE CARABAÑA,3351780,1,26,25,1,0,134,29,105,76,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,ESCUELA MUN.DEPORTES DAGANZO 'C',8943965,2,26,20,2,4,157,46,111,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,ESCUELA MUN. FUT. TIELMES,4940005,3,26,18,3,5,109,37,72,54,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,A.D. NUEVO BAZTAN 'A',1965,4,26,17,3,6,120,48,72,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,C.D. MEJOREÑO 'B',2447,5,26,11,8,7,79,48,31,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,C.D. MORATA,300341,6,26,13,2,11,63,57,6,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,ATLETICO VELILLA C.F. 'B',595,7,26,11,6,9,87,68,19,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,ESC.DEP. FUTBOL DE TORRES,1928,8,26,11,4,11,76,68,8,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,C.D. TAJO FUENTIDUEÑA,6818295,9,26,10,2,14,99,87,12,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,ATLETICO LOECHES,2271940,10,26,7,5,14,67,77,-10,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,E.M.F. ORUSCO,8967886,11,26,8,2,16,53,124,-71,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,A.D. CHORRILLO DIST. VIII 'B',998,12,26,6,2,18,73,133,-60,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,C.D. AVANCE 'D',617,13,26,2,2,22,25,184,-159,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 7,9596664,C.D. RAYO VELILLA,3359963,14,26,2,0,24,24,160,-136,3,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596664&tipojuego=1,2026-08-05T01:35:41.796932+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,A.D. TORREJON C.F. 'F',5794744,1,28,25,2,1,153,20,133,77,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.D. CAMINO REAL,6819581,2,28,25,2,1,211,35,176,77,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,ESCUELA DE FUTBOL ARGANDA 'B',1550,3,28,20,3,5,127,43,84,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,A.D. SPORTING SAN FERNANDO DE HENARES 'B',3367384,4,28,19,4,5,99,34,65,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.F. INTER DE VALDEMORO 'D',8959643,5,28,14,5,9,106,68,38,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,A.D. JUVENTUD TORREJON 'B',466747,6,28,15,2,11,89,64,25,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.D. COSLADA 'C',2273690,7,28,14,4,10,82,58,24,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,A.D. LA PLATA-TR82,2722,8,28,14,4,10,122,85,37,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,PEÑA TORREJONENSE SAN ISIDRO 'A',2083,9,28,12,2,14,76,62,14,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.D. SAMPER 'C',6805876,10,28,8,5,15,45,110,-65,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,ESC.FUT. EL OLIVO DE COSLADA 'C',6818299,11,28,9,0,19,50,105,-55,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.D. UNITED FAMILY,8949958,12,28,6,3,19,62,136,-74,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 8,9596698,C.F. RAYO 70,8958845,13,28,2,0,26,29,210,-181,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596698&tipojuego=1,2026-08-05T01:35:45.707442+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,C.D. AVANCE 'C',618,1,30,28,2,0,208,24,184,86,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,VILLALBILLA C.F. 'B',300313,2,30,24,3,3,149,29,120,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,C.D. ESCOLAPIOS ALCALA 'A',1264,3,30,23,0,7,155,53,102,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,A.D. COMPLUTENSE ALCALA 'D',2459,4,30,20,6,4,120,33,87,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,A.D. CHORRILLO DIST. VIII 'A',300370,5,30,20,6,4,121,38,83,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,A.D. NAYA 'B',1117,6,30,20,3,7,117,52,65,63,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,R.S.D. ALCALA S.A.D. 'D',467139,7,30,16,3,11,120,72,48,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,ATLETICO ALCALA 'A',729,8,30,13,3,14,96,90,6,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,C.F. RAYO ENSANCHE 'B',846700,9,30,11,3,16,62,101,-39,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,CLUB CIUDAD HENARES 'B',3341625,10,30,11,0,19,59,126,-67,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,A.D. HENARES D.IV 'B',753,11,30,6,5,19,65,87,-22,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,GREDOS SAN DIEGO-ALCALA 'C',371946,12,30,7,2,21,44,108,-64,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,C.D.E. FILIPENSES ALCALA,6820839,13,30,6,5,19,44,118,-74,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,ACADEMIA NAF SAN GABRIEL 'B',4948101,14,30,6,3,21,61,147,-86,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,ATLETICO LA GARENA 'C',846628,15,30,4,1,25,47,198,-151,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 9,9596832,C.F.D. FUTURO SAN FRANCISCO 'A',2277244,16,30,2,1,27,31,223,-192,4,3,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596832&tipojuego=1,2026-08-05T01:35:46.165183+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,RIVAS FUTBOL CLUB 'C',2739614,1,24,23,0,1,179,4,175,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,ESCUELA DE FUTBOL ARGANDA 'C',300343,2,24,22,1,1,110,11,99,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,A.D. LA MECA DE RIVAS 'A',2526,3,24,17,1,6,97,35,62,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,C.D. ANTAMIRA 'A',8955998,4,24,14,2,8,87,56,31,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,E.F. RIVAS VACIAMADRID 'B',1672,5,24,14,1,9,82,58,24,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,C.D. SANTA BARBARA GETAFE 'E',8929026,6,24,13,3,8,69,32,37,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,A.D. ARGANDA C.F. 'B',4920193,7,24,9,3,12,46,91,-45,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,C.F. CAMPO REAL,1196,8,24,9,2,13,48,63,-15,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,ATLETICO VELILLA C.F. 'C',6815346,9,24,8,3,13,29,74,-45,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,C.D. ROJIBLANCOS TORREJON DE ARDOZ-HUMANITAS 'C',9885308,10,24,7,4,13,27,62,-35,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,ESCUELA DE FUTBOL VICALVARO 'C',2270144,11,24,2,5,17,24,73,-49,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,S.A.D. A.D.C. PARQUE SURESTE 'B',300315,12,24,2,1,21,13,153,-140,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 10,9596899,C.D.E. ESCUELA ATLETICO SAN MARTIN ,8952956,13,24,1,4,19,13,112,-99,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9596899&tipojuego=1,2026-08-05T01:35:45.537445+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,CLUB METROPOLITANO BALOMPIE,2726189,1,26,23,2,1,135,29,106,71,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,PARQUE EUROPA DE PINTO,6784589,2,26,21,4,1,104,18,86,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,C.D.E. DEPORTIVO PARLA 'A',3342131,3,26,19,2,5,151,27,124,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,UNION 2000 'B',4928743,4,26,18,4,4,124,36,88,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,C.D. CIUDAD DE PINTO 'C',3351363,5,26,17,2,7,130,46,84,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,ATLETICO DE PINTO 'C',169,6,26,12,2,12,60,72,-12,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
2018-2019,14,INFANTIL,SEGUNDA INFANTIL,9032615,Grupo 11,9597010,C.D. FAIRPLAY PARLA 'A',8943974,7,26,10,4,12,68,77,-9,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=14&competicion=9032615&grupo=9597010&tipojuego=1,2026-08-05T01:35:41.421079+00:00
