match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5413410,1699,11631886,43,43,100,amarilla,False
5413442,17131533,25978637,44,44,100,amarilla,False
5413442,17131533,25978637,45,45,101,roja,False
5413441,467015,26016253,48,48,100,amarilla,False
5413443,1699,11631886,50,50,101,roja,False
5413487,6826493,24959797,43,43,100,amarilla,False
5557227,4944575,25659297,50,50,100,amarilla,False
5413530,10665954,23727931,25,25,100,amarilla,False
5413536,10665954,22851626,13,13,100,amarilla,False
5413539,17131533,25978637,44,44,100,amarilla,False
5413552,17131533,25978637,24,24,100,amarilla,False
5413555,21429643,22074739,40,40,100,amarilla,False
5413578,17131533,25978637,13,13,100,amarilla,False
5413580,2167,25817674,43,43,100,amarilla,False
5466315,935,13987087,999,999,100,amarilla,False
5503103,935,13987087,48,48,100,amarilla,False
5503103,935,13987087,48,48,100,amarilla,False
5466355,935,25805867,18,18,100,amarilla,False
5466359,851121,25716348,27,27,100,amarilla,False
5466400,3091,92536,28,28,100,amarilla,False
5466400,3091,25964286,28,28,100,amarilla,False
5466406,935,22041279,3,3,100,amarilla,False
5466402,851121,25716348,42,42,100,amarilla,False
5466402,851121,25716348,42,42,100,amarilla,False
5465222,2481,26010395,47,47,100,amarilla,False
5465268,6798415,2323323,40,40,100,amarilla,False
5465301,6798415,2323323,42,42,100,amarilla,False
5414015,13613975,23437778,30,30,100,amarilla,False
5414071,300138,20693235,46,46,101,roja,False
5414121,13613975,23437778,38,38,100,amarilla,False
5414147,300138,20693235,43,43,100,amarilla,False
5414229,4944551,25951879,45,45,100,amarilla,False
5414243,3354767,25839927,50,50,100,amarilla,False
5414251,6817973,21121365,0,0,101,roja,False
5414289,4944551,22608850,39,39,100,amarilla,False
5414296,3354767,25792450,37,37,100,amarilla,False
5414296,3354767,25839927,42,42,100,amarilla,False
5414327,3354767,25839927,36,36,101,roja,False
5414334,680608,24727877,40,40,100,amarilla,False
5414349,3354767,25839927,37,37,100,amarilla,False
5414360,2280373,23095709,27,27,100,amarilla,False
5414359,21426520,24759094,17,17,100,amarilla,False
5414372,3354767,25839927,24,24,100,amarilla,False
5414382,13563872,25871459,48,48,101,roja,False
5465382,334104,25662445,30,30,100,amarilla,False
5503089,473,25141732,25,25,100,amarilla,False
5465455,21430596,25745613,22,22,100,amarilla,False
5465455,770541,13358015,45,45,100,amarilla,False
5465455,770541,25182652,49,49,100,amarilla,False
5465452,21607105,25649049,19,19,100,amarilla,False
5465487,770541,8227219,13,13,100,amarilla,False
5465488,2142,12135603,42,42,100,amarilla,False
5465492,473,25513684,9,9,100,amarilla,False
