match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334882,3035,16265098,20,20,102
5334882,3035,16358553,39,39,100
5334882,3035,16336332,47,47,100
5334887,435,16630547,50,50,100
5334887,334123,19997034,1,1,100
5334887,334123,16620381,3,3,100
5334887,334123,19997034,5,5,100
5334887,334123,16620381,31,31,100
5334887,334123,21824760,42,42,100
5334884,587,16274700,13,13,100
5334884,587,19677598,15,15,100
5334884,587,21601838,29,29,100
5334884,587,21601838,34,34,100
5334884,587,15371474,38,38,100
5334884,587,16552947,42,42,100
5334884,587,16552947,49,49,100
5334884,300164,13385119,37,37,100
5334885,586,14953168,16,16,100
5334885,586,14662030,28,28,100
5334885,586,16473729,30,30,100
5334885,586,17022580,37,37,100
5334885,586,24256933,44,44,100
5334885,586,14953168,50,50,100
5334885,846733,15352515,9,9,102
5334889,3035,16265108,3,3,102
5334889,14,16504760,4,4,100
5334889,14,16504760,5,5,100
5334889,14,16061953,10,10,100
5334889,14,16504760,12,12,100
5334889,14,19402664,13,13,100
5334889,14,16480694,23,23,100
5334889,14,19364992,24,24,100
5334889,14,13395227,25,25,100
5334889,14,14899871,29,29,100
5334889,14,14899871,30,30,100
5334889,14,13503050,33,33,100
5334889,14,19402664,35,35,100
5334889,14,13503050,36,36,100
5334889,14,13395227,38,38,100
5334889,14,13503050,41,41,100
5334889,14,19364992,42,42,100
5334889,14,13503050,46,46,100
5334889,14,13503050,48,48,100
5334894,334123,19997034,16,16,100
5334894,334123,15988479,21,21,100
5334894,334123,13395613,37,37,101
5334894,6821040,16554587,14,14,100
5334894,6821040,16628648,18,18,100
5334894,6821040,16554587,40,40,100
5334888,2141,14871585,26,26,100
5334888,2141,20279691,30,30,100
5334888,2141,14839170,36,36,100
5334888,2141,14871585,42,42,100
5334888,2141,15405511,43,43,100
5334888,2141,14839170,48,48,100
5334893,15305816,16622963,5,5,100
5334893,15305816,16392296,42,42,100
5334893,586,13424057,9,9,100
5334893,586,13424057,15,15,100
5334893,586,14923220,16,16,100
5334893,586,16473729,39,39,100
5334891,300164,13385155,3,3,100
5334891,300164,13428669,42,42,100
